cnpj_basico;cnpj_ordem;cnpj_dv;identificador_matriz_filial;nome_fantasia;situacao_cadastral;data_situacao_cadastral;data_inicio_atividade;cnae_fiscal_principal;cnae_fiscal_secundaria;tipo_logradouro;logradouro;numero;complemento;bairro;cep;uf;municipio;ddd1;telefone1;ddd2;telefone2;ddd_fax;fax;correio_eletronico;situacao_especial;data_situacao_especial
44323686;1;27;1;CARLOS EDUARDO;2;2021-11-22;2021-11-22;4399103;1622699,0161003;RUA;SANTO ANTONIO;9;CASA;VALE DA FIGUEIRA (PONTA NEGRA);24926600.0;RJ;5853;21;82417016.0;Não informado;Não informado;Não informado;Não informado;CAROLINE20ROCHA@YAHOO.COM.BR;Não informado;Não informado
44331471;1;58;1;CICEROPEREIRA OBRAS E REFORMAS;2;2021-11-22;2021-11-22;4399103;4322301,4330402,4330404;RUA;ANTONIO JOSE RIBEIRO;LOTE 1;CONJ;RECANTO DE ITAIPUACU (ITAIPUACU);24937020.0;RJ;5853;21;64946075.0;Não informado;Não informado;Não informado;Não informado;CICEROPEREIRA281187@GMAIL.COM;Não informado;Não informado
44333122;1;75;1;TOCA DOS GALETOS;2;2021-11-23;2021-11-23;5611201;5611204,5611203;RUA;CAIO DE FIGUEIREDO;30;LOJA 01;INOA (INOA);24942285.0;RJ;5853;21;26250000.0;Não informado;Não informado;Não informado;Não informado;MARCELLE.M.QUINTANILHA@HOTMAIL.COM;Não informado;Não informado
44341315;1;78;1;BOLO DE CONFEITAR;2;2021-11-23;2021-11-23;1091102;Não informado;RUA;SEIS (COND RES E L BEACH);283;Não informado;PONTA GROSSA;24914405.0;RJ;5853;21;96943231.0;Não informado;Não informado;Não informado;Não informado;JULIAFREITAS283@GMAIL.COM;Não informado;Não informado
44347535;1;9;1;THAYNA COSTA;8;2021-12-29;2021-11-23;9602502;Não informado;RUA;LEONARDO JOSE ANTUNES;00;APT BLOCO 1, APARTAMENTO 301, SETOR C;INOA (INOA);24943255.0;RJ;5853;21;97688902.0;Não informado;Não informado;Não informado;Não informado;RUIVOTHAYNA@GMAIL.COM;Não informado;Não informado
44349278;1;44;1;SAL E ACUCAR GOURMET;2;2021-11-23;2021-11-23;1091102;5620104,1096100,5620102,4721104,1092900,4721102,1093701;RUA;WALTER MUNIZ DOS SANTOS QUADRA;1;"LOTE 01;CASA 01";JARDIM ATLANTICO CENTRAL (ITAIPUACU);24934130.0;RJ;5853;21;75883979.0;Não informado;Não informado;Não informado;Não informado;SALEACUCARGOURMET@GMAIL.COM;Não informado;Não informado
44349717;1;19;1;TAINA MARKETING DIGITAL;2;2021-11-23;2021-11-23;6399200;Não informado;RUA;EURIDES MARTINS URUPUKINA;107;"QUADRA 005;LOTE 008";CHACARAS DE INOA (INOA);24940480.0;RJ;5853;21;96080194.0;Não informado;Não informado;Não informado;Não informado;TAINAFUTIAPRO@GMAIL.COM;Não informado;Não informado
44356599;1;76;1;JARDIM NUTS;8;2023-01-05;2021-11-24;4729699;5611203;AVENIDA;ROBERTO DA SILVEIRA;2173;LOTE  19                  QUADRAC                         LOT JD VERA CRUZ;FLAMENGO;24903810.0;RJ;5853;22;88052064.0;Não informado;Não informado;Não informado;Não informado;JARDIM.NUTS@GMAIL.COM;Não informado;Não informado
44357363;1;54;1;PONTA DO CEU;2;2021-11-24;2021-11-24;5611205;4723700,5611204;RUA;SETENTA E CINCO;0;CONJ 18 QUADRA 127;ARACATIBA;24901652.0;RJ;5853;21;71605221.0;Não informado;Não informado;Não informado;Não informado;MARCIADESA241@GMAIL.COM;Não informado;Não informado
44359850;1;56;1;ESPACOS ALINE BASQUES;2;2021-11-24;2021-11-24;9602501;9602502;RUA;ATHAIDE PARREIRAS;198;LOJA 101;CENTRO;24901000.0;RJ;5853;21;20000000.0;Não informado;Não informado;Não informado;Não informado;ALEXSALVADORREBECA@GMAIL.COM;Não informado;Não informado
44382640;1;89;1;STUDIO BELISSIMA;2;2021-11-25;2021-11-25;9602501;Não informado;AVENIDA;DOM PEDRITO;2;CONJ QUADRA22 SALAO;BARROCO (ITAIPUACU);24936640.0;RJ;5853;21;91188098.0;Não informado;Não informado;Não informado;Não informado;ELISANGELA05072012@GMAIL.COM;Não informado;Não informado
44416164;1;70;1;Não informado;2;2021-11-29;2021-11-29;6810203;Não informado;RUA;IRENE RIDOLPHI LEAL;137;LOTE  11                  QUADRA149;ARACATIBA;24901735.0;RJ;5853;21;26052091.0;21;26070359.0;Não informado;Não informado;LEANDRO.COMERCIAL@GRUPOPERICIA.COM.BR;Não informado;Não informado
23907452;2;38;2;CROSS TOPTEAM;2;2021-11-30;2021-11-30;9313100;Não informado;AVENIDA;MAYSA;6468;LOJA  08                  QUADRA119                 LOTE  05;CORDEIRINHO (PONTA NEGRA);24921736.0;RJ;5853;21;96239261.0;Não informado;Não informado;Não informado;Não informado;GQCONTABIL@GMAIL.COM;Não informado;Não informado
44436668;1;51;1;DEBORA LIMA;2;2021-11-30;2021-11-30;9602502;Não informado;RUA;DOMICIO DA GAMA;287;"ANDAR SEGUNDO;LOJA CINCO";CENTRO;24900820.0;RJ;5853;21;89986632.0;Não informado;Não informado;Não informado;Não informado;DESIGNER.DEBORALIMA@GMAIL.COM;Não informado;Não informado
44440855;1;9;1;NAILS;2;2021-12-01;2021-12-01;9602501;Não informado;ALAMEDA;SEIS;20;CONJ 1;VALE DA FIGUEIRA (PONTA NEGRA);24926320.0;RJ;5853;21;98801847.0;Não informado;Não informado;Não informado;Não informado;CAROLZINHAGONCALVES218@GMAIL.COM;Não informado;Não informado
44441154;1;94;1;VICTORIA DOS PASSOS MARUJO;8;2022-01-07;2021-12-01;8230001;Não informado;RUA;MARIO FRANCISCO DA ROSA (LOT PRQ V CRUZ);4;CASA QUADRA 19 LOTE 4;CHACARAS DE INOA (INOA);24940185.0;RJ;5853;21;71644376.0;Não informado;Não informado;Não informado;Não informado;VTPASSOS1997@GMAIL.COM;Não informado;Não informado
44443727;1;19;1;BRAYAN TRANSPORTE;2;2021-12-01;2021-12-01;4929901;Não informado;RUA;CENTO E NOVENTA E UM;16;CONJ 613;JARDIM ATLANTICO OESTE (ITAIPUACU);24935215.0;RJ;5853;21;93262069.0;Não informado;Não informado;Não informado;Não informado;LUIZCOSTA.FADEL@GMAIL.COM;Não informado;Não informado
44450000;1;69;1;Não informado;2;2021-12-01;2021-12-01;5611204;5611203;RUA;SETENTA QUADRA;0;"LOTE 12;QUADRA 344";JARDIM ATLANTICO LESTE (ITAIPUACU);24933630.0;RJ;5853;21;79885184.0;Não informado;Não informado;Não informado;Não informado;DEBORADOCOUTOSOUSA@GMAIL.COM;Não informado;Não informado
44454179;1;22;1;LOG TECH;8;2022-01-31;2021-12-02;5320201;Não informado;RUA;CENTO E DOIS;2;Não informado;JARDIM INTERLAGOS (PONTA NEGRA);24917205.0;RJ;5853;21;70942803.0;Não informado;Não informado;Não informado;Não informado;ISAQUELIMAOF@GMAIL.COM;Não informado;Não informado
44458722;1;60;1;PELICANO TSHIRTS;2;2021-12-02;2021-12-02;4781400;Não informado;AVENIDA;MAYSA;0;"LOTE 2;QUADRA 75";GUARATIBA (PONTA NEGRA);24916000.0;RJ;5853;21;96955723.0;Não informado;Não informado;Não informado;Não informado;MARIACLARATEODOSIO03@GMAIL.COM;Não informado;Não informado
44463886;1;85;1;Não informado;2;2021-12-02;2021-12-02;9700500;Não informado;RUA;X (COND RES C MARIGHELLA);1161;"SETOR E;BLOCO 10;APT 04;QUADRA AR-E LOTE I";CHACARAS DE INOA (INOA);24940653.0;RJ;5853;11;99148640.0;Não informado;Não informado;Não informado;Não informado;NAICIMENTORENATA@GMAIL.COM;Não informado;Não informado
44464362;1;9;1;RESTAURANTE TEMPERO DA GISA;2;2021-12-02;2021-12-02;5611201;5620104,1096100,5620101,4721103,1093702,4729699,1033301,1033302,1032599,4721102,1094500;RUA;CINQUENTA QUADRA;00;"QUADRA 171;LOTE 29";JARDIM ATLANTICO CENTRAL (ITAIPUACU);24934295.0;RJ;5853;21;69449725.0;Não informado;Não informado;Não informado;Não informado;TEMPERODAGISAFOODS@OUTLOOK.COM;Não informado;Não informado
44466428;1;8;1;4MK;2;2021-12-02;2021-12-02;4520001;Não informado;RUA;DAS TULIPAS;97;CASA;SAO JOSE DO IMBASSAI;24930528.0;RJ;5853;21;69607192.0;Não informado;Não informado;Não informado;Não informado;MARLONVICTOR1808@GMAIL.COM;Não informado;Não informado
44467220;1;3;1;RL CONSTRUCOES E REFORMAS;2;2021-12-02;2021-12-02;4399103;4330404;RUA;NOSSA SENHORA DE FATIMA;17;Não informado;PRAIA DE ITAIPUACU (ITAIPUACU);24936810.0;RJ;5853;21;36622240.0;Não informado;Não informado;Não informado;Não informado;RICARDOLUCIOSANTOSDOCARMO@GMAIL.COM;Não informado;Não informado
44473489;1;94;1;KERO + ACAI;8;2022-02-16;2021-12-03;4729699;5611203;RUA;GOVERNADOR LEONEL BRIZOLA QUADRA;422;LOTE 24;JARDIM ATLANTICO LESTE (ITAIPUACU);24933400.0;RJ;5853;21;92953164.0;Não informado;Não informado;Não informado;Não informado;GLAUCIOMELO218@GAMIL.COM;Não informado;Não informado
44485036;1;88;1;JOSELYN CORREA FOTOGRAFIAS;2;2021-12-04;2021-12-04;7420001;Não informado;ESTRADA;JOAQUIM AFONSO VIANA;561;CONJ Q4 LT36;SAO JOSE DO IMBASSAI;24930258.0;RJ;5853;21;97770952.0;Não informado;Não informado;Não informado;Não informado;JOSELYN_CORREA@YAHOO.COM.BR;Não informado;Não informado
44487068;1;12;1;FORTES EM MANUTENCAO;8;2022-07-29;2021-12-05;4399103;Não informado;RUA;OITENTA E CINCO;S/N;CASA QUADRA 95 LOTE 10;JARDIM INTERLAGOS (PONTA NEGRA);24917110.0;RJ;5853;21;72673261.0;Não informado;Não informado;Não informado;Não informado;MARGELANDERSONKRONEMBERGERFORT@GMAIL.COM;Não informado;Não informado
44488109;1;95;1;NANDA IMPORTADOS;2;2021-12-06;2021-12-06;4781400;Não informado;AVENIDA;CARLOS MARIGHELLA;380;"COND ITAPUACU VILLE;CASA 00006";INOA (INOA);24942275.0;RJ;5853;21;64736500.0;Não informado;Não informado;Não informado;Não informado;OLIVEIRA.KAKA.FERNANDA@GMAIL.COM;Não informado;Não informado
44498136;1;49;1;HIBRIDA SOLUCOES TECNOLOGICAS;2;2021-12-06;2021-12-06;9511800;5819100,5812302,8599699,4751201,4759899,8599603,4329101,8219999;RUA;SEIS (LOT M MANUELA);150;Não informado;CAJUEIROS (ITAIPUACU);24932395.0;RJ;5853;21;87639828.0;Não informado;Não informado;Não informado;Não informado;PROFGILBERT@YAHOO.COM.BR;Não informado;Não informado
