cnpj_basico;cnpj_ordem;cnpj_dv;identificador_matriz_filial;nome_fantasia;situacao_cadastral;data_situacao_cadastral;data_inicio_atividade;cnae_fiscal_principal;cnae_fiscal_secundaria;tipo_logradouro;logradouro;numero;complemento;bairro;cep;uf;municipio;ddd1;telefone1;ddd2;telefone2;ddd_fax;fax;correio_eletronico;situacao_especial;data_situacao_especial
1011843;1;56;1;Não informado;8;2008-12-31;1996-01-04;5611201;Não informado;RUA;NOVENTA;S/N;QD 120 LOTE 06 LJ 5;CORDEIRINHO;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
1114897;1;47;1;PLASPEL;4;2018-11-30;1996-03-25;4647801;Não informado;RUA;BEIRA RIO;S/N;SALA LOTE 9 QUAD.D;CENTRO;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
36240489;1;16;1;Não informado;8;2008-12-31;1990-08-28;5611203;Não informado;RUA;CENTRAL;S/N;LT 5 QD 18 LJ 2;BARRA DE MARICA;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
1195495;1;14;1;Não informado;8;2008-12-31;1996-04-19;4520001;4520002,4520003,4520004;AVENIDA;FRANCISCO SABINO COSTA;449;Não informado;MARICA;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
39181276;1;59;1;FARMACENTER;8;2018-01-30;1991-09-10;4771702;Não informado;AVENIDA;CENTRAL;SN;QD.125 LOTE 4 LOJA 1;CORDEIRINHO;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
40162513;1;13;1;CRAZY DOG BAR;8;1992-06-30;1991-01-07;5611203;Não informado;RUA;BARAO DE INOA;233;LOJA 1 A;CENTRO;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
40365330;1;3;1;Não informado;8;2008-12-31;1991-12-30;4120400;4299501;RUA;CORONEL JOAO BRAVO;28;LOJA E GALERIA;SAQUAREMA;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
27708932;1;40;1;Não informado;8;2008-12-31;1981-11-24;4723700;Não informado;AVENIDA;LITORANEA;S/N;LOTE 2 QUADRA 5;BARRA;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
29722667;1;80;1;3 G;8;1983-03-21;1977-04-25;4635401;Não informado;RUA;1;S N;LOTES 10 A 15;3 DISTRITO;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
30299689;1;68;1;Não informado;8;2005-01-05;1979-08-09;6810202;6821802;RODOVIA;AMARAL PEIXOTO;S/N;KM 14 / QD 5 LOTE 22;INOA;24910000.0;RJ;5853;21;26361815;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
30937049;1;36;1;BELAS ARTES VIDROS;8;2008-12-31;1980-09-11;4744001;Não informado;RUA;PREF JOAQUIM MENDES;13;LOJA 01;CENTRO;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
31234776;1;8;1;Não informado;4;2018-11-30;1986-11-11;4789002;Não informado;RODOVIA;AMARAL PEIXOTO;S/N;KM 28 LT 02 QD J;CAXITO;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
68594654;1;24;1;Não informado;8;2008-12-31;1992-07-31;4729601;Não informado;RODOVIA;AMARAL PEIXOTO;S/N;KM 15 LOJA 27;INOA;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
32214017;1;38;1;Não informado;8;2008-12-31;1988-11-29;4723700;Não informado;ESTRADA;1;S/N;LOTE 3 Q 27 LOJA 1;INOA;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
107240;1;90;1;SEVERO AUTO ESCOLA;8;2008-12-31;1994-07-05;8599601;Não informado;RUA;ATAIDE PARREIRAS;198;SALA 207;CENTRO;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
118663;1;5;1;Não informado;4;2018-11-30;1994-06-29;1412601;1412603;RUA;DOMICIO DA GAMA;89;SL 03;CENTRO;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
1948290;1;62;1;Não informado;4;2018-11-30;1997-06-30;4635402;Não informado;RUA;DOMICIO DA GAMA;89;SALA 208;CENTRO;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
1960000;1;4;1;Não informado;2;2022-04-04;1997-02-27;4921301;Não informado;AVENIDA;NOSSA SENHORA DO AMPARO;104;Não informado;CENTRO;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
4922976;1;72;1;MARICA TEM;4;2018-11-30;2002-02-18;6209100;Não informado;RUA;JOAQUIM PEREIRA DE ALCANTARA;32;CASA 02;FLAMENGO;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
4389489;1;96;1;Não informado;8;2007-03-05;2001-04-09;4789002;Não informado;AVENIDA;VITORIA REGIA;S/N;LOTE 13 QD. 14;ITAIPUACU;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
7734702;1;48;1;Não informado;2;2005-10-28;2005-10-28;9430800;9493600,9499500;RUA;JOSE FORTES DA SILVA;SN;Não informado;UBATIBA;24900001.0;RJ;5853;21;26379031;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
1584813;1;39;1;Não informado;2;1998-07-28;1996-12-02;8112500;Não informado;RUA;EUCLIDES S QUINTANILHA;S/N;LT 5A Q.B;FLAMENGO;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
27015163;1;2;1;Não informado;8;2008-12-31;1980-11-06;8888888;Não informado;AVENIDA;CENTRAL;S/N;LT 1 QD 190 AP 201;CORDEIRINHO;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
27634278;1;77;1;Não informado;8;2008-12-31;1981-10-01;4649401;Não informado;AVENIDA;NOSSA SENHORA DO AMPARO;243;Não informado;CENTRO;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
27948108;1;67;1;Não informado;8;2008-12-31;1982-07-13;893200;0990403;RUA;TOCANTINS;SN;LOTE 7 QUADRA 23;INOA;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
28998037;1;70;1;SUPERMERCADO VALE DA FIGUEIRA;8;2008-12-31;1985-01-10;4711301;Não informado;ESTRADA;DE PONTA NEGRA;SN;Não informado;VALE DA FIGUEIRA;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
29235116;1;91;1;Não informado;8;2008-12-31;1985-08-15;8130300;Não informado;RUA;DOMICIO DA GAMA;SN;LOTE 17 QUADRA 101;CENTRO;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
31559487;1;70;1;LANCHONETE CASC;4;2018-11-30;1987-07-22;5611201;Não informado;RUA;DOMICIO DA GAMA;89;LOJA 5;CENTRO;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
27919901;1;38;1;Não informado;8;1984-06-20;1982-05-12;8888888;Não informado;RODOVIA;AMARAL PEIXOTO;160;KM 31;CENTRO;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
7549816;1;18;1;CANTINHO DA ANA;4;2021-03-16;2005-08-04;4723700;Não informado;AVENIDA;ROBERTO SILVEIRA;139;LOJA 15;CENTRO;24900001.0;RJ;5853;21;98038597;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
2061179;1;12;1;Não informado;2;2021-06-30;1997-08-05;2512800;4743100;RODOVIA;AMARAL PEIXOTO KM 13,5;S/N;      RUA B               LOTE  24 C                QUADRAB                   COND  VEREDAS DAS PALMARES;INOA;24900001.0;RJ;5853;21;26178689;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
7638328;1;87;1;METALURGICA E SERRALHERIA PROJENIL;8;2023-03-17;2005-10-10;2511000;2512800;AVENIDA;GILBERTO CARVALHO;S/N;LOTE  OC 116 QD O PL 0230;ITAIPUACU;24944000.0;RJ;5853;21;26364159;21;26364159;21;26364296;edmoura.rj@oi.com.br;Não informado;Não informado
86216;1;11;1;BAZAR SAO JOSE;8;2008-12-31;1994-05-30;4711301;Não informado;RUA;A;S/N;LOTE 3 SALA 2;ITAPEBA;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
1852493;1;50;1;GRAFMAR;8;2002-08-14;1997-05-22;1821100;Não informado;RUA;91;S/N;LT.13 QD.144 PARTE;BOQUEIRAO;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
5233009;1;66;1;Não informado;8;2007-03-30;2002-08-15;4618499;4618401,4618402,4618403;RUA;DAS MIMOSAS;8;QUADRA 13-COSTA VERDE;ITAIPUACU;24900001.0;RJ;5853;21;22100478;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
5329432;1;64;1;Não informado;8;2015-02-09;2002-09-26;4789099;Não informado;AVENIDA;FRANCISCO SABINO DA COSTA;249;LOJA 5;CENTRO;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
5379591;1;73;1;MARCENARIA VALE ESPERANCA;8;2015-02-09;2002-11-06;3101200;Não informado;RUA;1 LOTE 16 QD 14;SN;CHACARAS INOA;INOA;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
2061440;1;84;1;Não informado;2;2005-11-03;1997-08-01;4755503;4761003,4759801,4759899;RUA;DOMICIO DA GAMA;1044;      AREA D;CENTRO;24900815.0;RJ;5853;21;31310391;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
461252;1;18;1;Não informado;8;1996-05-14;1995-02-16;9602501;Não informado;RUA;11 - LTEA MANU MANUELA;S/N;L 264 Q 9;S JOSE DE IMBASSAI;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
5440089;1;20;1;Não informado;4;2018-11-30;2002-12-11;4618499;4618401,4618402,4618403;RUA;DAS MIMOSAS;8;QUADRA 13-COSTA VERDE;ITAIPUACU;24900001.0;RJ;5853;21;27124645;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
5493361;1;30;1;Não informado;4;2022-06-09;2003-01-23;5611201;Não informado;PRACA;CONEGO BATALHA;68;LOJA 1;CENTRO;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
5515448;1;61;1;Não informado;8;2015-02-09;2003-02-12;5611201;Não informado;RUA;90;S/N;LOTE 6  QD 120;CORDEIRINHO;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
3918201;1;60;1;Não informado;4;2018-11-30;2000-07-06;4929902;4929999;RUA;CANARINHOS;S/N;LOTE 749, QUADRA 22;ITAPEBA;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
5643845;1;19;1;A.M.A.D.O.F.;4;2018-11-30;2002-12-02;9430800;9493600,9499500;RUA;A;82;QUADRA 3;SAO JOSE DO IMBASSAI;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
4025505;1;61;1;Não informado;8;2015-02-09;2000-06-15;4292801;Não informado;RUA;DOS ROBALOS;S/N;LOTE 02, QUADRA H;SAO JOSE DE IMBASSAI;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
4053256;1;18;1;WP DOS SANTOS SERVICOS E LOCACAO;4;2018-11-30;2000-09-05;8299799;6399200,7410299,7490105,7490199,8219999,8299703,8299707;RUA;80 TERREO;S/N;LOTE07 QUADRA135;BOQUEIRAO;24900001.0;RJ;5853;21;6378843;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
5752907;1;20;1;Não informado;8;2012-10-23;2003-06-26;8640299;8640206,8640207,8640208,8640209,8640213;RUA;RIBEIRO DE ALMEIDA;158;SALAS 203,204 E 205;CENTRO;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
5846192;1;75;1;Não informado;8;2018-08-06;2003-08-22;1622602;Não informado;RODOVIA;AMARAL PEIXOTO;S/N;KM. 15,5;INOA;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
4255742;1;19;1;Não informado;4;2019-03-28;2001-01-24;4744002;Não informado;ESTRADA;DE ITAIPUACU;QD 617;LOTE 10;ITAIPUACU;24900001.0;RJ;5853;21;6221765;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
4277822;1;75;1;Não informado;2;2000-12-01;2000-12-01;8112500;Não informado;;LOTE 5 QUARA 5 LOT. VILLAGE PONTA NEGRA;S/N;Não informado;PONTA NEGRA;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
4402927;1;9;1;Não informado;4;2018-09-06;2001-04-04;4789099;Não informado;;PARTQUE BOSQUE FUNDO;S/N;LOTE 20 QUADRA 01;INOA;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
2751602;1;6;1;Não informado;8;2004-01-06;1998-09-09;4752100;Não informado;RUA;DOMICIO DA GAMA;89;ESPACO TERREO;CENTRO;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
35884733;1;10;1;Não informado;8;2015-02-23;1989-11-17;4712100;4723700,4744003,4742300,4754701,4761003,4782201,4789007,4789099;ESTRADA;CACHOEIRA;9;Não informado;SAO JOSE;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
73705352;1;16;1;Não informado;4;2018-11-30;1993-11-11;4744005;Não informado;RUA;14;S/N;LOTE  86                  QUADRA03 PARTE;VALE DA FIGUEIRA II;24920000.0;RJ;5853;21;26480061;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
2784781;1;88;1;Não informado;8;2000-06-23;1998-09-25;5510801;Não informado;RUA;CLIMACO PEREIRA;CASA 1;LOTE 17 - QUADRA 03;CENTRO;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
2809932;1;5;1;VILMA FERNANDES EMBALAGENS;4;2022-11-22;1998-10-21;1351100;Não informado;RUA;RODEO'S DRIVE;S/N;LT 15 QD 2 PARTE;MUMBUCA;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
74142019;1;9;1;MANA ARQUITETURA;2;2005-11-03;1994-01-27;7111100;4330401,4330402,4330403,4330404,4330405,4330499,7119703;RUA;DARCY ROQUE DA SILVEIRA;450;LOTE  16                  QUADRA484;JARDIM ATLANTICO LESTE;24933305.0;RJ;5853;21;26713417;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
36474948;1;26;1;Não informado;8;2008-12-31;1991-01-30;5611203;Não informado;RUA;PROJETADA;2;LOTE 95;ITAIPUACU;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
36480127;1;0;1;Não informado;8;2008-12-31;1991-03-21;5611201;Não informado;RUA;DOMICIO DA GAMA;107;Não informado;CENTRO;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
