cnpj_basico;cnpj_ordem;cnpj_dv;identificador_matriz_filial;nome_fantasia;situacao_cadastral;data_situacao_cadastral;data_inicio_atividade;cnae_fiscal_principal;cnae_fiscal_secundaria;tipo_logradouro;logradouro;numero;complemento;bairro;cep;uf;municipio;ddd1;telefone1;ddd2;telefone2;ddd_fax;fax;correio_eletronico;situacao_especial;data_situacao_especial
20087770;1;20;1;Não informado;8;2018-10-29;2014-04-14;4744006;Não informado;RUA;CANARINHOS;0;QUADRA19                  LOTE  698;PARQUE NANCI;24914160.0;RJ;5853;21;72784931;Não informado;Não informado;Não informado;Não informado;MARCIOPEREIRATRUK@HOTMAIL.COM;Não informado;Não informado
18055633;1;62;1;AMANHECER EVENTOS;2;2013-05-06;2013-05-06;8230001;Não informado;RUA;GEORGILEI RODRIGUES QUADRA;2999;"QUADRA 200;LOTE 19;CASA 2";JARDIM ATLANTICO CENTRAL (ITAIPUACU);24934170.0;RJ;5853;21;32684306;Não informado;Não informado;Não informado;Não informado;sandroaugusto.3eventos@gmail.com;Não informado;Não informado
20255205;1;25;1;Não informado;8;2021-08-26;2014-05-15;8712300;Não informado;AVENIDA;ESMERALDA;0;"QUADRA 41;LOTE 20";MORADA DAS AGUIAS (ITAIPUACU);24937635.0;RJ;5853;21;87365556;Não informado;Não informado;Não informado;Não informado;luacali@gmail.com;Não informado;Não informado
9626965;1;69;1;ROSA PIZZA;4;2018-11-30;2008-06-17;5611203;Não informado;RUA;UM;S/N;      KM 15.5;INOA;24910000.0;RJ;5853;21;32863584;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
14023314;1;14;1;DISTRIBUIDORA DE BEBIDAS BEBERLY;2;2021-04-22;2011-07-28;4723700;Não informado;RODOVIA;ERNANI DO AMARAL PEIXOTO;SN;LOTE  04                  QUADRAE                   COND  F29697 BEVERLY HILLS;FLAMENGO;24904100.0;RJ;5853;21;92452985;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
21158741;1;75;1;RB CONFECCAO DE FARDAMENTOS E ACESSORIOS MILITARES;4;2022-01-17;2014-10-02;4781400;Não informado;RUA;AUSTRIA (COND RES R ITAIPUACU);00;"SETOR D;BLOCO 19;APT 104";CHACARAS DE INOA (INOA);24940650.0;RJ;5853;21;27068180;Não informado;Não informado;Não informado;Não informado;edinelsonr5@gmail.com;Não informado;Não informado
14265934;1;60;1;RR SOM;8;2019-01-15;2011-09-09;9001906;4520007,4530703,4520001;RUA;SETENTA E NOVE QUADRA;S/N;"QUADRA 409;LOTE 41";JARDIM ATLANTICO LESTE (ITAIPUACU);24933765.0;RJ;5853;21;99899984;Não informado;Não informado;Não informado;Não informado;roger-caruna@hotmail.com;Não informado;Não informado
3479975;7;28;2;Não informado;4;2018-09-18;2007-06-06;4781400;Não informado;AVENIDA;ROBERTO SILVEIRA;11;LOJAS 104 E 105;CENTRO;24900001.0;RJ;5853;22;2222222;22;2222222.0;Não informado;Não informado;Não informado;Não informado;Não informado
10722025;1;52;1;Não informado;8;2023-05-11;2009-03-26;6622300;Não informado;RUA;BUGANVILIAS;S/N;QUADRA3                   LOTE  17 PARTE;ITAIPUACU;24900001.0;RJ;5853;21;37109163;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
11085567;1;24;1;LU & LU RESTAURANTE;8;2018-02-01;2009-08-26;5611201;Não informado;RUA;DAS CRAVINAS;SN;"LOTE: 01; QUADRA: 14; LOJA: 02;";COSTA VERDE - ITAIPUACU;24900001.0;RJ;5853;21;26554040;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
11752175;1;71;1;ROTA OCEANICA SG EQUIPAMENTOS DE NAVEGACAO;4;2018-11-30;2010-03-30;4647802;4689399;RUA;CAPITAO MELLO;S/N;      LT. 10, QD. 26,CS.01      LTPRAIA DE ITAIPUACU;ITAIPUACU;24900001.0;RJ;5853;21;37065327;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
12434914;1;40;1;Não informado;8;2018-02-01;2010-08-25;4781400;Não informado;RUA;JOAO GOMES DE MATOS SOBRINHO, LOTE 1, QUADRA 2;127;LOJA 127;INOA;24900001.0;RJ;5853;21;27231292;Não informado;Não informado;Não informado;Não informado;luandaoris@hotmail.com;Não informado;Não informado
12916924;1;11;1;Não informado;2;2010-11-11;2010-11-11;8550302;8513900;RUA;ADELAIDE DE SOUZA BEZERRA;S/N;Não informado;BOA VISTA;24900001.0;RJ;5853;21;86447217;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
13562036;1;0;1;Não informado;8;2018-02-01;2011-04-28;5611204;5611201;RUA;DOMICIO DA GAMA;336;Não informado;CENTRO;24900001.0;RJ;5853;21;81301666;Não informado;Não informado;Não informado;Não informado;GUILHERME_RAMOS11@HOTMAIL.COM;Não informado;Não informado
14607035;1;6;1;CENTRO EDUCACIONAL ISAC CORBETT;4;2018-11-30;2011-11-03;8513900;8512100;AVENIDA;ANTONIO MARQUES MATIAS;S/N;QUADRA319                       01;ITAIPUACU;24900001.0;RJ;5853;21;27015457;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
15414611;1;53;1;Não informado;8;2018-02-01;2012-04-24;4399103;Não informado;TRAVESSA;FLAMENGO;20;Não informado;INOA - ESTRADA ITAIPUACU;24900001.0;RJ;5853;21;26381920;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
16111712;1;18;1;Não informado;8;2012-12-31;2012-07-06;9492800;Não informado;ESTRADA;CASSOROTIBA;401;CONDOMINIO SANTA PAULA;INOA;24900001.0;RJ;5853;0;0;Não informado;Não informado;0;0;Não informado;Não informado;Não informado
16984509;1;56;1;Não informado;4;2018-11-30;2012-09-18;9491000;Não informado;RUA;60;SN;LOTE  8                   QUADRA271;JARDIM ATLANTICO ITAIPUACU;24900001.0;RJ;5853;22;26732637;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
24416602;1;92;1;BLANC REVESTIMENTOS ESPECIAIS;8;2022-12-19;2016-03-17;3811400;5211702,7711000,7739099;RUA;SAO JORGE;0;QUADRA002                 LOTE  004;ITAPEBA;24913495.0;RJ;5853;21;27196958;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
11664253;1;86;1;SA REGO;2;2010-02-12;2010-02-12;4744099;4789099;RUA;JUVENAL JOSE BITTENCOURT;27;Não informado;CENTRO;24900970.0;RJ;5853;21;26211566;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
14338696;1;75;1;LARISSA OLIVEIRA;8;2019-04-18;2011-09-22;9511800;Não informado;ESTRADA;estrada real de marica lote 22 quadra 16;22;CASA;sao jose de imbassay ( villar de marica);24900001.0;RJ;5853;21;95819645;Não informado;Não informado;Não informado;Não informado;larasergy@gmail.com;Não informado;Não informado
22362437;1;8;1;ERREJOTA - INSPIRED MEDIA;8;2021-02-23;2015-05-01;1813001;5819100,4789099,3299004,3299003;RUA;SANTOS GUEDES QUADRA;137;"LOTE 23;CASA 01";JARDIM ATLANTICO CENTRAL (ITAIPUACU);24934610.0;RJ;5853;21;99360622;Não informado;Não informado;Não informado;Não informado;PASCALE.MILENA@YAHOO.COM;Não informado;Não informado
17343214;1;63;1;Não informado;2;2020-02-13;2012-10-02;5611204;Não informado;RUA;DEZESSEIS;0/;QUADRA31                  LOTE  108;T BAIRRO DE ITAIPUCU - ITAOCAIA VALLEY;24900001.0;RJ;5853;21;26365238;21;96167635.0;21;26349685;assessoriacont6abilcavalcante@hotmail.com;Não informado;Não informado
20855400;1;96;1;J. L. VISUAL DESIGNER'S;8;2019-05-20;2014-08-18;4329105;4520007,4530703,9529102,4520001;AVENIDA;PREFEITO IVAN MUNDIN QUADRA;313;Não informado;ARACATIBA;24901880.0;RJ;5853;21;37310501;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
22804011;1;67;1;Não informado;8;2019-05-28;2015-07-07;4781400;Não informado;RUA;F (LOT AMENDOEIRA);SN;LOTE 23 QUADRA 03;SAO JOSE DO IMBASSAI;24931335.0;RJ;5853;21;26369845;Não informado;Não informado;Não informado;Não informado;karollinemayra@hotmail.com;Não informado;Não informado
23469957;1;87;1;ESPACO FERNANDABITTENCOURT MAOS E PES - BELEZA E SAUDE;4;2021-03-16;2015-10-14;9602501;2063100,7319002,9602502,4772500;RUA;DOMICIO DA GAMA;976;LOJA  107 B;CENTRO;24900815.0;RJ;5853;21;66515911;Não informado;Não informado;Não informado;Não informado;cartaoecialagos@gmail.com;Não informado;Não informado
15171848;1;50;1;MENINA DO RIO;2;2022-02-17;2012-03-09;4782201;1539400,1412603,4789001,1521100,4772500,1359600;RUA;ROBERTO MORLAN AUGUSTO QUADRA;344/32;Não informado;JARDIM ATLANTICO LESTE (ITAIPUACU);24933625.0;RJ;5853;21;26270178;Não informado;Não informado;Não informado;Não informado;CRAQUELEMODAS@HOTMAIL.COM;Não informado;Não informado
18836215;1;2;1;Não informado;2;2013-09-09;2013-09-09;4744006;Não informado;ESTRADA;TRES;S/N;QUADRA11                  LOTE  236 F;CHACARAS RINCAO MIMOSO;24938180.0;RJ;5853;21;22246375;21;22246375.0;21;22246375;Não informado;Não informado;Não informado
13760601;1;44;1;INSTITUTO ALAN CHRISTI;8;2019-09-02;2011-06-06;8599604;Não informado;RUA;SILVINHA TELES;7;"LOTE 07;QUADRA C";ITAPEBA;24912330.0;RJ;5853;21;96880384;Não informado;Não informado;Não informado;Não informado;alanchristi@gmail.com;Não informado;Não informado
22672119;1;43;1;JP GRADUACAO / POS GRADUACAO;2;2015-06-18;2015-06-18;7319002;4723700,5612100;ESTRADA VELHA;DE MARICA (LOT M LOURDES);240;COND QD G, LOTE09;INOA (INOA);24942380.0;RJ;5853;21;86048783;Não informado;Não informado;Não informado;Não informado;RAQUELDUARTE2604@GMAIL.COM;Não informado;Não informado
21670347;1;11;1;TAL MAE TAL FILHAS;2;2015-01-13;2015-01-13;1096100;Não informado;RUA;IRENE RIBEIRO QUADRA;439;CASA;JARDIM ATLANTICO LESTE (ITAIPUACU);24933455.0;RJ;5853;21;26148089;Não informado;Não informado;Não informado;Não informado;denisefariamoura@gmail.com;Não informado;Não informado
12662137;1;90;1;SCARPINI MATERIAS DE CONSTRUCAO;2;2010-10-13;2010-10-13;4744099;4744003,4742300,4759899;RUA;MULULO GOMES VIEIRA;S/N;QUADRA07                  LOTE  8                   LOJA;ITAPEBA;24900001.0;RJ;5853;21;26373604;Não informado;Não informado;21;26373604;Não informado;Não informado;Não informado
23097196;1;80;1;LORY TATTOO;2;2021-08-30;2015-08-19;9609206;Não informado;RUA;VINTE E QUATRO;24;Não informado;ARACATIBA;24901875.0;RJ;5853;21;98347049;Não informado;Não informado;Não informado;Não informado;lorenatattoo2014@hotmail.com;Não informado;Não informado
21138085;1;49;1;Não informado;2;2014-09-30;2014-09-30;5229099;Não informado;RUA;ANTONIO HENRIQUE DE FARIAS;106;"QUADRA 36;LOTE 08";ARACATIBA;24901560.0;RJ;5853;21;99432275;Não informado;Não informado;Não informado;Não informado;HAMARELINHO@IG.COM.BR;Não informado;Não informado
24261064;1;4;1;BARBEARIA BAROES;2;2016-02-26;2016-02-26;9602501;Não informado;RUA;DAS ACACIAS;S/N;"LOTE 10;QUADRA 15;LOJA 106";BARROCO (ITAIPUACU);24936130.0;RJ;5853;21;82255141;Não informado;Não informado;Não informado;Não informado;WALLSOARESS@GMAIL.COM;Não informado;Não informado
24009361;1;67;1;BELU BOLOS;2;2016-01-20;2016-01-20;5620104;Não informado;RUA;ELZIRA DIAS GOMES QUADRA;SN;"LOTE 04;QUADRA 397";JARDIM ATLANTICO LESTE (ITAIPUACU);24933550.0;RJ;5853;21;26397159;Não informado;Não informado;Não informado;Não informado;ANDREAANDRADE@GMAIL.COM;Não informado;Não informado
23988617;1;62;1;ELLA KUHFUSS;2;2016-01-18;2016-01-18;4783101;Não informado;RUA;DA PAZ QUADRA;0;"LOTE 43;QUADRA 119";JARDIM ATLANTICO CENTRAL (ITAIPUACU);24934625.0;RJ;5853;21;64750347;Não informado;Não informado;Não informado;Não informado;ELAINE.KUHFUSS100@GMAIL.COM;Não informado;Não informado
14235195;1;63;1;Não informado;2;2011-09-02;2011-09-02;4789099;Não informado;RUA;NOVE (COND RES SOLAR III);00;"KM 22;COND SOL3;LOTE 09;QUADRA 09";SAO JOSE DO IMBASSAI;24930412.0;RJ;5853;21;94423474;Não informado;Não informado;Não informado;Não informado;SAMPAIO.ALEXANDRE@HOTMAIL.COM;Não informado;Não informado
15049277;1;86;1;JPK ARTE, LOCUCAO, ANIMACAO & EVENTOS;2;2021-05-17;2012-02-14;9329899;9609299;RUA;NOVE;0;"QUADRA 72;LOTE 30";MORADA DAS AGUIAS (ITAIPUACU);24937450.0;RJ;5853;21;26314715;Não informado;Não informado;Não informado;Não informado;JOELMALOCUTORA@HOTMAIL.COM;Não informado;Não informado
25451604;1;85;1;DEPOSITO DE BEBIDAS DA LAGOA;2;2023-03-14;2016-08-10;4723700;4789099,4729601,4772500,1099604,4789005;RUA;DOS FLAMBOYANS;589;QUADRA 24, LOTE 01 CASA 02 FUNDOS;BARROCO (ITAIPUACU);24936330.0;RJ;5853;21;26387502;Não informado;Não informado;Não informado;Não informado;FAKI29@HOTMAIL.COM;Não informado;Não informado
22065097;1;53;1;ITA AGUA;8;2022-09-28;2015-03-17;4723700;4729699,4789099;AVENIDA;ZUMBI DOS PALMARES;698;QUADRA68                  LOTE  16;BARROCO (ITAIPUACU);24936530.0;RJ;5853;21;64815740;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
25077737;1;33;1;EBRANDS VESTE SUA IDEIA;2;2016-06-25;2016-06-25;8599604;5819100,4781400,4789099,1813001,4729699,8599605,4772500,8219999,1340599,1731100,3212400;RUA;M (COND RES S PAULA A);2526;QUADRA 1A LOTE 08;SANTA PAULA (INOA);24944850.0;RJ;5853;21;20827136;Não informado;Não informado;Não informado;Não informado;BRANDAOJULIANA6@GMAIL.COM;Não informado;Não informado
14817970;1;99;1;Não informado;2;2012-01-02;2012-01-02;4742300;Não informado;RODOVIA;ERNANI DO AMARAL PEIXOTO;21;KM;INOA (INOA);24942375.0;RJ;5853;21;26029637;Não informado;Não informado;Não informado;Não informado;jardinalmeida@gmail.com;Não informado;Não informado
25081310;1;9;1;PLUSBRASIL CAMBIO E TURISMO;1;2016-06-27;2016-06-27;6399200;Não informado;RUA;GEORGILEI RODRIGUES QUADRA;06;"QUADRA 134;LOTE 06";JARDIM ATLANTICO CENTRAL (ITAIPUACU);24934275.0;RJ;5853;21;93385502;Não informado;Não informado;Não informado;Não informado;marcosabreu1967@gmail.com;Não informado;Não informado
12397398;1;20;1;MICHELLE AMPARO DOS SANTOS TAVARES;2;2010-08-18;2010-08-18;4752100;4757100;RUA;RIBEIRO DE ALMEIDA;118LJG;Não informado;CENTRO;24900885.0;RJ;5853;21;99150714;Não informado;Não informado;Não informado;Não informado;MIGUELGABRIELLEANDRO@HOTMAIL.COM;Não informado;Não informado
23546491;1;76;1;ESTETICA DIANA DAYZZE;2;2015-10-27;2015-10-27;9602502;Não informado;RUA;PROFESSOR CARDOSO DE MENEZES QUADRA;3838;QUADRA 568, LOTE 1,LJ.7;JARDIM ATLANTICO OESTE (ITAIPUACU);24935410.0;RJ;5853;21;98062291;Não informado;Não informado;Não informado;Não informado;DIANA_NINADY0618@HOTMAIL.COM;Não informado;Não informado
14348588;1;83;1;Não informado;8;2014-02-23;2011-09-24;5611204;Não informado;RUA;GOVERNADOR LEONEL BRIZOLA QUADRA;sn;"LOTE 03;QUADRA 357";JARDIM ATLANTICO LESTE (ITAIPUACU);24933075.0;RJ;5853;21;98778627;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
21920562;1;23;1;Não informado;8;2015-03-25;2015-02-24;7420001;Não informado;RUA;ARGEU JOSE DOS REIS;46;Não informado;ARACATIBA;24901360.0;RJ;5853;21;99308531;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
24343255;1;15;1;RENATA ANDRADE;8;2018-01-08;2016-03-09;8219999;8599699;RUA;J (COND RES S PAULA B);680;Não informado;SANTA PAULA (INOA);24944624.0;RJ;5853;21;26373037;Não informado;Não informado;Não informado;Não informado;admrenata@hotmail.com;Não informado;Não informado
23940528;1;46;1;PEDRO JUNIOR PAISAGISMO;8;2016-10-06;2016-01-10;8130300;8129000,4789002;RUA;VINTE E SETE;7;CASA;CHACARAS DE INOA (INOA);24940320.0;RJ;5853;21;68659127;Não informado;Não informado;Não informado;Não informado;pedrogoncalves932@gmail.com;Não informado;Não informado
17659629;1;40;1;Não informado;8;2021-01-04;2013-02-28;8130300;Não informado;AVENIDA;PREFEITO ALCEBIADES MENDES;299;LOTE 162 P;SAO JOSE DO IMBASSAI;24931870.0;RJ;5853;21;22404464;Não informado;Não informado;Não informado;Não informado;AJBGERENCIA@HOTMAIL.COM;Não informado;Não informado
14383551;1;96;1;VIVIANEPANISSET;2;2011-09-30;2011-09-30;9602501;Não informado;RUA;PIONEIRO QUADRA;1917;"QUADRA 167;LOTE 44";JARDIM ATLANTICO CENTRAL (ITAIPUACU);24934575.0;RJ;5853;21;96564762;Não informado;Não informado;Não informado;Não informado;VIVIGARCEZ.VG@GMAIL.COM;Não informado;Não informado
10233217;1;3;1;ALVO CERTO EDICOES DIGITAIS;4;2021-03-16;2008-07-16;5829800;5823900,6399200;ESTRADA MUNICIPAL;CASSORITIBA;S/N;CASA  165 RUA M;INOA;24900001.0;RJ;5853;21;78202025;21;94021007.0;21;24350449;humbertojpa@yahoo.com.br;Não informado;Não informado
11239137;1;10;1;OFFICINA DO CABELLO;4;2021-03-16;2009-10-20;9602501;9602502;RUA;21 DE ABRIL;30;QUADRAD;SAO JOSE DE IMBASSAI;24900001.0;RJ;5853;21;95383586;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
11620669;1;0;1;Não informado;4;2021-03-16;2010-03-02;4399103;1622699,4330403,4322301,4399199,4330404,4330405;RUA;Quarenta e Quatro;Qd 125;LOTE 22;Itaipuacu;24900001.0;RJ;5853;21;25070116;Não informado;Não informado;Não informado;Não informado;gilbarbosaneto@hotmail.com;Não informado;Não informado
15234175;1;30;1;Não informado;2;2022-06-14;2012-03-21;4399103;Não informado;RUA DE LIGAÇÃO;JOAO MANOEL;SN;"LOTE 04;CASA 01";ESPAR;24900001.0;RJ;5853;21;26381920;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
16714307;1;94;1;Não informado;2;2023-05-04;2012-08-17;4330403;Não informado;RUA;GUARAPARI;10;Não informado;SAO JOSE DO IMBASSAI;24931105.0;RJ;5853;21;86808405;Não informado;Não informado;Não informado;Não informado;tonespsilva@hotmail.com;Não informado;Não informado
17472724;1;30;1;ELETRO FREE;8;2023-02-14;2013-01-25;4321500;Não informado;ESTRADA;DE ITAIPUACU;34;CASA 1;RECANTO DE ITAIPUACU (ITAIPUACU);24937325.0;RJ;5853;21;85088975;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
18473048;1;82;1;JR. CONSTRUCAO E REFORMA;4;2021-03-16;2013-07-12;4399103;4321500,4330404;RUA;DOS GAVIOES;10;LOTE 10 QUADRA O;CENTRO;24900320.0;RJ;5853;21;98563781;Não informado;Não informado;Não informado;Não informado;NILMACELESTINO@GMAIL.COM;Não informado;Não informado
20643026;1;65;1;CAMILA GONCALVES MICROPIGMENTACAO;2;2021-05-28;2014-07-15;9602502;Não informado;RODOVIA;ERNANI DO AMARAL PEIXOTO;28500;Não informado;ITAPEBA;24912710.0;RJ;5853;21;75363552;Não informado;Não informado;Não informado;Não informado;CAMILAFPGONCALVES@GMAIL.COM;Não informado;Não informado
21280934;1;2;1;DECORACAO MANIA;4;2021-03-16;2014-10-23;4759801;Não informado;RODOVIA;ERNANI DO AMARAL PEIXOTO;SN;KM 15,5;INOA (INOA);24942375.0;RJ;5853;21;69587520;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
21855920;1;61;1;PROTEC INSTALACOES;4;2021-03-16;2015-02-10;4321500;9001906,2740602,4781400,4322301,3299004,4754703,4330404,0161003;RUA;EUCALIPTO;SN;CASA;CONDADO DE MARICA;24905120.0;RJ;5853;21;27120972;Não informado;Não informado;Não informado;Não informado;RAPHABISPOJR@OUTLOOK.COM;Não informado;Não informado
23525829;1;3;1;DELICIAS DO NORDESTE;4;2021-03-16;2015-10-22;5620104;5590603,5611204;RUA;GEORGILEI RODRIGUES QUADRA;s/n;"QUADRA 14;LOTE 02;CASA 02";JARDIM ATLANTICO OESTE (ITAIPUACU);24935435.0;RJ;5853;21;26387764;Não informado;Não informado;Não informado;Não informado;rosanammsantos@gmail.com;Não informado;Não informado
